sim_time; tb3_0?world_linear_velocity/x; tb3_0?world_linear_velocity/y;; tb3_1?world_linear_velocity/x; tb3_1?world_linear_velocity/y
131,082;-0,000101826;-0,000133456;1,68E-04;-0,0317259;-0,0245547
131,083;3,16E-05;1,15E-05;3,36E-05;-0,0317835;-0,0244837
131,084;-4,88E-05;2,39E-05;5,43E-05;-0,0318479;-0,024403
131,085;8,62E-05;-8,77E-05;1,23E-04;-0,0319066;-0,024331
131,086;-0,000101491;3,57E-05;1,08E-04;-0,0319723;-0,0242486
131,087;-7,91E-05;7,83E-05;1,11E-04;-0,0320326;-0,0241748
131,088;6,47E-05;-6,61E-05;9,25E-05;-0,0320992;-0,0240912
131,089;5,43E-05;-5,57E-05;7,78E-05;-0,0321592;-0,0240174
131,09;-9,03E-05;2,54E-05;9,38E-05;-0,0322259;-0,0239325
131,091;-1,55E-06;-1,64E-08;1,55E-06;-0,0322878;-0,0238558
131,092;-0,000155705;-0,000116707;1,95E-04;-0,0323579;-0,0237673
131,093;-3,52E-05;2,52E-05;4,33E-05;-0,0324237;-0,0236871
131,094;-9,29E-05;-4,95E-05;1,05E-04;-0,0324971;-0,0235961
131,095;-1,51E-05;1,17E-05;1,91E-05;-0,0325666;-0,0235135
131,096;-0,000137144;-0,000103499;1,72E-04;-0,0326423;-0,0234226
131,097;-4,27E-05;3,40E-05;5,46E-05;-0,0327147;-0,02334
131,098;-0,000101831;-6,90E-05;1,23E-04;-0,0327919;-0,0232517
131,099;-2,34E-05;1,83E-05;2,97E-05;-0,0328666;-0,0231705
131,1;-8,43E-05;-0,000117134;1,44E-04;-0,0329446;-0,0230862
131,101;-1,91E-05;3,70E-05;4,16E-05;-0,0330213;-0,0230067
131,102;-3,51E-05;3,49E-05;4,95E-05;-0,0331002;-0,0229262
131,103;0,000130583;-0,000140174;1,92E-04;-0,033179;-0,0228487
131,104;4,06E-05;2,11E-06;4,07E-05;-0,0332594;-0,0227712
131,105;-5,61E-05;4,30E-05;7,07E-05;-0,0333406;-0,0226957
131,106;-0,000118823;-0,000132308;1,78E-04;-0,0334228;-0,0226219
131,107;9,19E-05;9,64E-05;1,33E-04;-0,0335067;-0,0225492
131,108;-1,40E-05;1,33E-05;1,93E-05;-0,0335923;-0,0224779
131,109;4,07E-05;-4,23E-05;5,87E-05;-0,0336799;-0,0224081
131,11;-2,82E-05;2,83E-05;4,00E-05;-0,0337698;-0,0223398
131,111;4,50E-05;-4,63E-05;6,46E-05;-0,0338621;-0,022273
131,112;-3,82E-05;3,84E-05;5,41E-05;-0,0339593;-0,0222067
131,113;2,94E-05;-3,07E-05;4,25E-05;-0,0335946;-0,0218195
131,114;-4,36E-05;4,41E-05;6,20E-05;-0,033284;-0,0215535
131,115;0,000169456;-0,000170107;2,40E-04;-0,0330492;-0,0213691
131,116;0,000160375;-7,94E-06;1,61E-04;-0,0329279;-0,0212059
131,117;0,00013616;-0,000139986;1,95E-04;-0,0328983;-0,0210443
131,118;0,000237465;0,000205656;3,14E-04;-0,0329256;-0,020888
131,119;4,88E-06;0,000104256;1,04E-04;-0,0329867;-0,0207445
131,12;0,000174133;-7,05E-05;1,88E-04;-0,0330727;-0,0206183
131,121;0,000119368;-3,02E-05;1,23E-04;-0,0331762;-0,0205142
131,122;7,63E-05;-0,000137769;1,57E-04;-0,0332926;-0,020433
131,123;0,000229859;0,000159998;2,80E-04;-0,0334193;-0,0203706
131,124;-1,01E-05;5,38E-05;5,48E-05;-0,0335558;-0,0203215
131,125;0,000190853;-8,46E-05;2,09E-04;-0,0336986;-0,0202832
131,126;0,000133959;-1,05E-05;1,34E-04;-0,0338444;-0,0202531
131,127;9,64E-05;-8,84E-05;1,31E-04;-0,0339908;-0,0202279
131,128;0,00023452;0,000155581;2,81E-04;-0,0341369;-0,020205
131,129;-2,45E-06;6,91E-05;6,92E-05;-0,0342821;-0,0201822
131,13;0,000190638;-2,20E-05;1,92E-04;-0,0344271;-0,0201582
131,131;0,000105762;1,45E-05;1,07E-04;-0,0345723;-0,0201327
131,132;5,68E-05;-4,87E-05;7,49E-05;-0,0347189;-0,0201056
131,133;0,000199356;0,000122344;2,34E-04;-0,0348674;-0,0200775
131,134;5,84E-06;3,26E-05;3,31E-05;-0,0350187;-0,0200486
131,135;-1,02E-05;-2,36E-05;2,57E-05;-0,0351743;-0,0200189
131,136;0,000154337;0,000172385;2,31E-04;-0,0353323;-0,0199899
131,137;4,60E-07;9,01E-05;9,01E-05;-0,0354909;-0,0199612
131,138;-0,000134546;0,000137272;1,92E-04;-0,0356495;-0,0199306
131,139;0,000123137;0,000152354;1,96E-04;-0,035808;-0,0198957
131,14;0,000293689;0,000119483;3,17E-04;-0,0359648;-0,0198557
131,141;0,000219308;0,000242417;3,27E-04;-0,0361179;-0,01981
131,142;8,01E-05;0,00023848;2,52E-04;-0,036265;-0,0197586
131,143;0,000175534;0,000380628;4,19E-04;-0,0364041;-0,0197005
131,144;-1,79E-05;0,000366353;3,67E-04;-0,036533;-0,0196349
131,145;0,000105864;0,000385148;3,99E-04;-0,0366495;-0,0195612
131,146;0,000233393;0,00036382;4,32E-04;-0,0367515;-0,0194791
131,147;0,000226075;0,000427951;4,84E-04;-0,0368372;-0,0193886
131,148;0,000101262;0,000394752;4,08E-04;-0,0369052;-0,0192896
131,149;0,000191734;0,000461497;5,00E-04;-0,0369547;-0,0191824
131,15;7,80E-05;0,00040525;4,13E-04;-0,0369851;-0,0190672
131,151;0,000120148;0,000404802;4,22E-04;-0,0369969;-0,0189448
131,152;0,000126638;0,000340195;3,63E-04;-0,0370049;-0,0188242
131,153;0,000297524;0,000331613;4,46E-04;-0,0370036;-0,0187066
131,154;0,000255389;0,00011994;2,82E-04;-0,0370195;-0,0186025
131,155;0,000201353;0,000181886;2,71E-04;-0,037016;-0,0184978
131,156;0,000204419;0,000176377;2,70E-04;-0,0369981;-0,0183847
131,157;0,000234907;9,80E-05;2,55E-04;-0,0370062;-0,0182795
131,158;0,000300934;6,86E-05;3,09E-04;-0,0369998;-0,0181721
131,159;0,000140847;0,000101593;1,74E-04;-0,0369842;-0,0180572
131,16;0,000278533;-3,17E-05;2,80E-04;-0,0369627;-0,0179337
131,161;0,000326217;-9,40E-05;3,39E-04;-0,0369385;-0,0178032
131,162;0,000359211;-9,53E-05;3,72E-04;-0,0369232;-0,0176745
131,163;0,000341393;-0,000126981;3,64E-04;-0,0369079;-0,0175482
131,164;0,000324636;-0,000118055;3,45E-04;-0,0368946;-0,0174251
131,165;0,000283053;-0,000124399;3,09E-04;-0,0368851;-0,0173061
131,166;0,00025496;-0,00010736;2,77E-04;-0,0368812;-0,0171921
131,167;0,000216515;-0,00011059;2,43E-04;-0,0368844;-0,0170835
131,168;0,000194351;-9,21E-05;2,15E-04;-0,0368957;-0,0169804
131,169;0,000165476;-8,77E-05;1,87E-04;-0,0369157;-0,0168825
131,17;0,000150421;-8,28E-05;1,72E-04;-0,0369445;-0,0167895
131,171;0,000121892;-7,80E-05;1,45E-04;-0,036982;-0,0167008
131,172;9,27E-05;-6,68E-05;1,14E-04;-0,0370275;-0,0166156
131,173;7,86E-05;-8,82E-05;1,18E-04;-0,0370801;-0,0165329
131,174;5,11E-05;-0,000112166;1,23E-04;-0,0371386;-0,016452
131,175;2,85E-05;-0,0001504;1,53E-04;-0,0372018;-0,016371
131,176;8,69E-06;-0,000199738;2,00E-04;-0,0372684;-0,0162887
131,177;-1,80E-05;-0,000245539;2,46E-04;-0,0373363;-0,0162059
131,178;7,69E-05;-0,000499393;5,05E-04;-0,037404;-0,0161217
131,179;0,000168602;-0,000421877;4,54E-04;-0,0374705;-0,0160349
131,18;6,83E-05;-0,000549502;5,54E-04;-0,037535;-0,0159447
131,181;9,18E-05;-0,000838647;8,44E-04;-0,0375967;-0,0158509
131,182;0,000160263;-0,000704581;7,23E-04;-0,0376548;-0,0157534
131,183;4,83E-05;-0,000954627;9,56E-04;-0,0377092;-0,0156528
131,184;8,45E-06;-0,000865773;8,66E-04;-0,0377598;-0,0155498
131,185;-2,74E-06;-0,000873611;8,74E-04;-0,037807;-0,0154453
131,186;-3,50E-05;-0,000817126;8,18E-04;-0,037851;-0,0153399
131,187;5,79E-05;-0,00106401;1,07E-03;-0,0378925;-0,0152343
131,188;0,00012936;-0,00082981;8,40E-04;-0,0379321;-0,0151292
131,189;-1,54E-05;-0,0010472;1,05E-03;-0,0379703;-0,015025
131,19;-4,02E-05;-0,000855911;8,57E-04;-0,0380077;-0,014922
131,191;-4,79E-05;-0,000849057;8,50E-04;-0,0380448;-0,0148204
131,192;-9,11E-05;-0,00076871;7,74E-04;-0,0380819;-0,0147201
131,193;-0,000143626;-0,000716751;7,31E-04;-0,0381194;-0,014621
131,194;-2,19E-05;-0,000958771;9,59E-04;-0,0381572;-0,0145229
131,195;0,000111167;-0,000653984;6,63E-04;-0,0381955;-0,0144255
131,196;-8,59E-05;-0,000694014;6,99E-04;-0,0382342;-0,0143286
131,197;4,08E-05;-0,000723859;7,25E-04;-0,0382732;-0,0142317
131,198;2,31E-05;-0,000581895;5,82E-04;-0,0383122;-0,0141348
131,199;-0,000108913;-0,000569402;5,80E-04;-0,0383514;-0,0140373
131,2;-2,30E-05;-0,000827667;8,28E-04;-0,0383905;-0,0139393
131,201;2,50E-05;-0,000567772;5,68E-04;-0,0384293;-0,0138408
131,202;-0,000218182;-0,000668499;7,03E-04;-0,0384677;-0,0137418
131,203;-0,000191227;-0,000947858;9,67E-04;-0,0385058;-0,013642
131,204;-0,000168757;-0,000718957;7,38E-04;-0,0385436;-0,0135417
131,205;-0,000399477;-0,000811265;9,04E-04;-0,038581;-0,0134409
131,206;-0,0001681;-0,000850206;8,67E-04;-0,0386182;-0,0133398
131,207;-0,000230163;-0,00077315;8,07E-04;-0,038655;-0,0132386
131,208;-0,000236666;-0,000979413;1,01E-03;-0,0386916;-0,0131373
131,209;-0,000272131;-0,000718093;7,68E-04;-0,0387277;-0,0130361
131,21;-0,000419;-0,000797758;9,01E-04;-0,0387634;-0,0129349
131,211;-0,000465526;-0,00103801;1,14E-03;-0,0387987;-0,0128339
131,212;-0,00041098;-0,000832125;9,28E-04;-0,0388338;-0,012733
131,213;-0,00037683;-0,000925704;9,99E-04;-0,0384997;-0,0125962
131,214;-0,000456534;-0,000880612;9,92E-04;-0,0382707;-0,0124436
131,215;-0,00037083;-0,000930499;1,00E-03;-0,0382138;-0,0123199
131,216;-0,000403694;-0,000813924;9,09E-04;-0,0382952;-0,0122514
131,217;-0,000503871;-0,00096794;1,09E-03;-0,0384463;-0,0122057
131,218;-0,000605545;-0,000802938;1,01E-03;-0,0386225;-0,0121479
131,219;-0,000697368;-0,00096824;1,19E-03;-0,0387804;-0,0120695
131,22;-0,000715938;-0,000937742;1,18E-03;-0,0388932;-0,0119652
131,221;-0,000885363;-0,00112395;1,43E-03;-0,0389607;-0,0118294
131,222;-0,000579598;-0,00105977;1,21E-03;-0,038992;-0,0116725
131,223;-0,000656445;-0,0010899;1,27E-03;-0,0389985;-0,0115099
131,224;-0,000673326;-0,00107853;1,27E-03;-0,0389917;-0,0113533
131,225;-0,000698068;-0,00108657;1,29E-03;-0,0389817;-0,0112098
131,226;-0,000973573;-0,0011897;1,54E-03;-0,0389758;-0,0110831
131,227;-0,000671102;-0,00107327;1,27E-03;-0,0389779;-0,0109734
131,228;-0,000852056;-0,00110524;1,40E-03;-0,0389893;-0,0108789
131,229;-0,000897315;-0,00110242;1,42E-03;-0,039009;-0,010796
131,23;-0,000932987;-0,00112346;1,46E-03;-0,0390348;-0,0107207
131,231;-0,00101401;-0,0011626;1,54E-03;-0,0390641;-0,0106489
131,232;-0,00110209;-0,0011822;1,62E-03;-0,0390946;-0,0105771
131,233;-0,00117414;-0,00126847;1,73E-03;-0,0391244;-0,0105027
131,234;-0,00123484;-0,00136075;1,84E-03;-0,0391524;-0,0104243
131,235;-0,00125973;-0,00136408;1,86E-03;-0,0391785;-0,010341
131,236;-0,00135827;-0,00147705;2,01E-03;-0,0392027;-0,010253
131,237;-0,00141403;-0,0015549;2,10E-03;-0,0392258;-0,0101607
131,238;-0,00142228;-0,0015845;2,13E-03;-0,0392484;-0,0100651
131,239;-0,00149444;-0,00162764;2,21E-03;-0,0392712;-0,00996677
131,24;-0,00144511;-0,00167248;2,21E-03;-0,0392945;-0,0098667
131,241;-0,00150903;-0,00175205;2,31E-03;-0,0393186;-0,00976546
131,242;-0,00136211;-0,0017221;2,20E-03;-0,0393436;-0,00966358
131,243;-0,00143512;-0,00175737;2,27E-03;-0,0393691;-0,00956137
131,244;-0,00137613;-0,00180624;2,27E-03;-0,039395;-0,00945905
131,245;-0,00133432;-0,00187212;2,30E-03;-0,0394209;-0,00935672
131,246;-0,00124792;-0,00191724;2,29E-03;-0,0394467;-0,00925444
131,247;-0,00131864;-0,00194921;2,35E-03;-0,0394722;-0,00915226
131,248;-0,00117393;-0,00188755;2,22E-03;-0,0394971;-0,00905021
131,249;-0,00134561;-0,00187674;2,31E-03;-0,0395216;-0,00894834
131,25;-0,00123658;-0,00191062;2,28E-03;-0,0395456;-0,00884667
131,251;-0,00131938;-0,00193719;2,34E-03;-0,0395692;-0,00874521
131,252;-0,00135336;-0,00198127;2,40E-03;-0,0395924;-0,00864399
131,253;-0,00131338;-0,00202583;2,41E-03;-0,0396152;-0,008543
131,254;-0,00128473;-0,00206342;2,43E-03;-0,0396377;-0,0084422
131,255;-0,00160192;-0,00200051;2,56E-03;-0,0396599;-0,00834158
131,256;-0,00133956;-0,00209454;2,49E-03;-0,0396819;-0,0082411
131,257;-0,00151065;-0,00201282;2,52E-03;-0,0397035;-0,00814069
131,258;-0,00157951;-0,0019603;2,52E-03;-0,0397249;-0,0080403
131,259;-0,00145437;-0,00198755;2,46E-03;-0,039746;-0,00793991
131,26;-0,00171319;-0,00187459;2,54E-03;-0,0397667;-0,00783947
131,261;-0,00148156;-0,00192211;2,43E-03;-0,0397872;-0,00773897
131,262;-0,0017209;-0,00178955;2,48E-03;-0,0398073;-0,00763837
131,263;-0,00163442;-0,00178375;2,42E-03;-0,0398272;-0,00753768
131,264;-0,00192181;-0,00165456;2,54E-03;-0,0398468;-0,00743689
131,265;-0,00176442;-0,00170519;2,45E-03;-0,0398661;-0,00733599
131,266;-0,00210734;-0,00157583;2,63E-03;-0,0398851;-0,007235
131,267;-0,00213093;-0,00164347;2,69E-03;-0,0399039;-0,00713392
131,268;-0,00241535;-0,00168575;2,95E-03;-0,0399224;-0,00703275
131,269;-0,00224909;-0,0018305;2,90E-03;-0,0399406;-0,00693149
131,27;-0,00250927;-0,00182373;3,10E-03;-0,0399586;-0,00683015
131,271;-0,00228947;-0,00192789;2,99E-03;-0,0399763;-0,00672874
131,272;-0,002523;-0,00189274;3,15E-03;-0,0399937;-0,00662727
131,273;-0,00218484;-0,00204709;2,99E-03;-0,0400109;-0,00652573
131,274;-0,00240819;-0,00201128;3,14E-03;-0,0400277;-0,00642414
131,275;-0,00210718;-0,00215009;3,01E-03;-0,0400443;-0,0063225
131,276;-0,00233548;-0,00210842;3,15E-03;-0,0400606;-0,00622082
131,277;-0,00203496;-0,00225861;3,04E-03;-0,0400767;-0,00611909
131,278;-0,00228232;-0,00221816;3,18E-03;-0,0400924;-0,00601732
131,279;-0,00210195;-0,00234581;3,15E-03;-0,0401079;-0,0059155
131,28;-0,00242552;-0,00231084;3,35E-03;-0,040123;-0,00581365
131,281;-0,00230425;-0,00244953;3,36E-03;-0,0401379;-0,00571176
131,282;-0,00266115;-0,00242441;3,60E-03;-0,0401526;-0,00560982
131,283;-0,0025839;-0,00255652;3,63E-03;-0,0401669;-0,00550784
131,284;-0,0029045;-0,00260016;3,90E-03;-0,0401809;-0,00540583
131,285;-0,00275583;-0,00279363;3,92E-03;-0,0401947;-0,00530377
131,286;-0,00308455;-0,00280547;4,17E-03;-0,0402082;-0,00520168
131,287;-0,00292025;-0,00297804;4,17E-03;-0,0402213;-0,00509955
131,288;-0,00320315;-0,00303338;4,41E-03;-0,0402342;-0,00499738
131,289;-0,00298819;-0,00322477;4,40E-03;-0,0402468;-0,00489518
131,29;-0,00332326;-0,00320128;4,61E-03;-0,0402592;-0,00479294
131,291;-0,00311628;-0,0033776;4,60E-03;-0,0402712;-0,00469067
131,292;-0,00346792;-0,00334865;4,82E-03;-0,0402829;-0,00458836
131,293;-0,00328271;-0,00350316;4,80E-03;-0,0402945;-0,00448602
131,294;-0,00359127;-0,00355048;5,05E-03;-0,0403063;-0,00438361
131,295;-0,00338987;-0,00375205;5,06E-03;-0,0402154;-0,00427981
131,296;-0,00378692;-0,00370472;5,30E-03;-0,0401698;-0,00417759
131,297;-0,00363839;-0,00385595;5,30E-03;-0,0401603;-0,0040769
131,298;-0,00387999;-0,00380495;5,43E-03;-0,0401709;-0,00397639
131,299;-0,00429027;-0,00385736;5,77E-03;-0,0401902;-0,00387487
131,3;-0,00400796;-0,00403749;5,69E-03;-0,0402104;-0,00377185
131,301;-0,00431628;-0,00402858;5,90E-03;-0,0402284;-0,00366746
131,302;-0,0048144;-0,00402617;6,28E-03;-0,0402433;-0,00356218
131,303;-0,00413176;-0,00370837;5,55E-03;-0,040256;-0,0034566
131,304;-0,00427276;-0,0035895;5,58E-03;-0,0402674;-0,00335123
131,305;-0,00459421;-0,00352706;5,79E-03;-0,040278;-0,00324641
131,306;-0,00367378;-0,00333614;4,96E-03;-0,0402884;-0,00314228
131,307;-0,0035806;-0,00319502;4,80E-03;-0,0402991;-0,0030388
131,308;-0,00313569;-0,00315239;4,45E-03;-0,0403098;-0,00293579
131,309;-0,00291297;-0,00300648;4,19E-03;-0,0403203;-0,00283303
131,31;-0,00226957;-0,00298404;3,75E-03;-0,0403304;-0,00273041
131,311;-0,00228573;-0,00284966;3,65E-03;-0,0403396;-0,00262784
131,312;-0,00192877;-0,00280344;3,40E-03;-0,0403478;-0,00252526
131,313;-0,00204879;-0,00260919;3,32E-03;-0,0404226;-0,00248969
131,314;-0,00196885;-0,00251635;3,20E-03;-0,040419;-0,00235908
131,315;-0,00231043;-0,00234848;3,29E-03;-0,0403647;-0,0022273
131,316;-0,00220653;-0,0022735;3,17E-03;-0,0402977;-0,00212157
131,317;-0,0024873;-0,00209881;3,25E-03;-0,0402411;-0,00203045
131,318;-0,00263047;-0,00201722;3,31E-03;-0,040203;-0,00193634
131,319;-0,0027759;-0,00197708;3,41E-03;-0,0401823;-0,00183039
131,32;-0,00293028;-0,00194533;3,52E-03;-0,0401741;-0,00171356
131,321;-0,00294346;-0,00196696;3,54E-03;-0,0401729;-0,0015919
131,322;-0,00298863;-0,00195132;3,57E-03;-0,0401745;-0,00147108
131,323;-0,00304617;-0,00192204;3,60E-03;-0,0401759;-0,00135498
131,324;-0,0028506;-0,00196987;3,47E-03;-0,0401754;-0,00124473
131,325;-0,00287568;-0,00190566;3,45E-03;-0,0401729;-0,00113974
131,326;-0,00254343;-0,00188568;3,17E-03;-0,0401696;-0,00103884
131,327;-0,00293288;-0,00177439;3,43E-03;-0,0401668;-0,000940907
131,328;-0,00213773;-0,00188341;2,85E-03;-0,0401655;-0,000845091
131,329;-0,00223606;-0,00168029;2,80E-03;-0,0401663;-0,000750756
131,33;-0,00208242;-0,00157742;2,61E-03;-0,0401688;-0,000657316
131,331;-0,00185477;-0,00154135;2,41E-03;-0,0401725;-0,000564141
131,332;-0,00169919;-0,00144989;2,23E-03;-0,0401765;-0,00047068
131,333;-0,00167238;-0,00132751;2,14E-03;-0,0401798;-0,000376489
131,334;-0,00145566;-0,00126039;1,93E-03;-0,0401816;-0,000281273
131,335;-0,00152766;-0,00109665;1,88E-03;-0,0401815;-0,000184851
131,336;-0,00137316;-0,0010055;1,70E-03;-0,0401794;-8,72E-05
131,337;-0,00157311;-0,000900598;1,81E-03;-0,0401754;1,16E-05
131,338;-0,00128261;-0,0009282;1,58E-03;-0,0401699;0,000111325
131,339;-0,00140747;-0,000780457;1,61E-03;-0,0401634;0,000211909
131,34;-0,00147031;-0,000682511;1,62E-03;-0,0401563;0,000313125
131,341;-0,0012517;-0,000660649;1,42E-03;-0,0401488;0,000414803
131,342;-0,0016853;-0,000557698;1,78E-03;-0,040141;0,000516766
131,343;-0,00117227;-0,000695404;1,36E-03;-0,0401328;0,000618896
131,344;-0,0013179;-0,00058018;1,44E-03;-0,0401243;0,000721091
131,345;-0,00134276;-0,000521329;1,44E-03;-0,0401153;0,000823259
131,346;-0,00103289;-0,000557722;1,17E-03;-0,0401059;0,000925323
131,347;-0,00104199;-0,000505844;1,16E-03;-0,0400959;0,00102721
131,348;-0,00100417;-0,000470711;1,11E-03;-0,0400855;0,00112886
131,349;-0,000741708;-0,000464825;8,75E-04;-0,0400745;0,00123025
131,35;-0,000862114;-0,000413142;9,56E-04;-0,0400631;0,00133138
131,351;-0,000478182;-0,000373292;6,07E-04;-0,0400514;0,00143224
131,352;-0,000490462;-0,000294367;5,72E-04;-0,0400395;0,00153285
131,353;-0,000408646;-0,000253486;4,81E-04;-0,0400273;0,00163322
131,354;-0,000383873;-0,000231423;4,48E-04;-0,0400149;0,00173335
131,355;-0,000412204;-0,000213063;4,64E-04;-0,0400022;0,0018333
131,356;-0,000330136;-0,000251311;4,15E-04;-0,0399891;0,00193309
131,357;-0,000604311;-0,000234197;6,48E-04;-0,0399758;0,00203276
131,358;-0,000315276;-0,000167341;3,57E-04;-0,0399621;0,00213232
131,359;-0,000331093;-0,00011125;3,49E-04;-0,0399481;0,00223179
131,36;-0,000654118;-1,83E-05;6,54E-04;-0,0399336;0,00233117
131,361;-0,000144788;5,50E-05;1,55E-04;-0,0399188;0,00243045
131,362;-0,000317654;0,000123943;3,41E-04;-0,0399035;0,00252966
131,363;-0,000620959;0,000166104;6,43E-04;-0,0398878;0,00262881
131,364;-0,000132288;0,00011245;1,74E-04;-0,0398717;0,00272789
131,365;-0,000335474;0,000125801;3,58E-04;-0,0398552;0,0028269
131,366;-0,000618363;0,000127574;6,31E-04;-0,0398384;0,00292586
131,367;-0,000191512;3,93E-05;1,96E-04;-0,0398211;0,00302475
131,368;-0,000371071;2,74E-05;3,72E-04;-0,0398033;0,00312354
131,369;-0,0006458;1,82E-05;6,46E-04;-0,0397851;0,00322247
131,37;-0,00024167;-3,28E-05;2,44E-04;-0,0397663;0,00332201
131,371;-0,000398468;-5,03E-05;4,02E-04;-0,039747;0,00342211
131,372;-0,000687638;-3,56E-05;6,89E-04;-0,0397271;0,00352268
131,373;-0,00041005;-2,80E-05;4,11E-04;-0,0397067;0,00362348
131,374;-0,000570055;-0,000148465;5,89E-04;-0,0396858;0,00372431
131,375;-0,000818819;-0,00027032;8,62E-04;-0,0396644;0,00382498
131,376;-0,000400109;-0,000291344;4,95E-04;-0,0396424;0,0039255
131,377;-0,00047796;-0,000355278;5,96E-04;-0,0396198;0,00402579
131,378;-0,000686345;-0,000415755;8,02E-04;-0,0395967;0,00412575
131,379;-0,000220602;-0,000331488;3,98E-04;-0,039573;0,00422538
131,38;-0,000303199;-0,000369143;4,78E-04;-0,0395487;0,00432475
131,381;-0,000498515;-0,000431636;6,59E-04;-0,0395239;0,00442377
131,382;-6,39E-05;-0,00031396;3,20E-04;-0,0394984;0,00452242
131,383;-0,000160201;-0,000357049;3,91E-04;-0,0394724;0,00462066
131,384;-0,000351882;-0,000437381;5,61E-04;-0,0394458;0,00471864
131,385;1,87E-05;-0,000316703;3,17E-04;-0,0394162;0,00480776
131,386;-8,34E-05;-0,000375503;3,85E-04;-0,0393864;0,00489543
131,387;-0,000306673;-0,000471748;5,63E-04;-0,0393575;0,00498444
131,388;4,02E-05;-0,000338109;3,40E-04;-0,0393256;0,00506362
131,389;-5,94E-05;-0,000393333;3,98E-04;-0,0392945;0,00514495
131,39;-5,80E-05;-0,000369741;3,74E-04;-0,0392656;0,00523078
131,391;-6,96E-05;-0,0003443;3,51E-04;-0,0392322;0,00530506
131,392;-9,17E-05;-0,000318917;3,32E-04;-0,0391999;0,00538413
131,393;-0,000119155;-0,000292818;3,16E-04;-0,0391704;0,00546991
131,394;-0,000153608;-0,000264266;3,06E-04;-0,0391362;0,0055468
131,395;-0,00018854;-0,000232963;3,00E-04;-0,0391028;0,00563004
131,396;-0,000226441;-0,000226744;3,20E-04;-0,0390717;0,00572047
131,397;-0,00026281;-0,000262526;3,71E-04;-0,0390336;0,00579986
131,398;-0,000299277;-0,000158509;3,39E-04;-0,038996;0,0058849
131,399;-0,000234854;-0,000110222;2,59E-04;-0,0389608;0,00597764
131,4;-0,000212407;-0,000100809;2,35E-04;-0,0389198;0,00606248
131,401;-0,000172035;-1,44E-05;1,73E-04;-0,0388786;0,00615355
131,402;-0,000108844;-7,09E-05;1,30E-04;-0,0388393;0,00625024
131,403;-0,000202715;1,07E-05;2,03E-04;-0,0387979;0,00633575
131,404;-2,60E-05;1,55E-05;3,03E-05;-0,0387514;0,00643417
131,405;-8,11E-06;-5,73E-05;5,79E-05;-0,0387042;0,00653382
131,406;-4,58E-06;-0,000138057;1,38E-04;-0,0386584;0,00662136
131,407;-0,000146787;-1,78E-05;1,48E-04;-0,0386089;0,00672035
131,408;-5,88E-05;-2,29E-05;6,31E-05;-0,0385595;0,00681082
131,409;-5,48E-05;-0,000113391;1,26E-04;-0,0385072;0,00690607
131,41;-0,00015896;-2,59E-06;1,59E-04;-0,0384539;0,00699543
131,411;-6,75E-05;-2,06E-05;7,06E-05;-0,0383972;0,00708829
131,412;-6,54E-05;-0,000119176;1,36E-04;-0,0383387;0,00717618
131,413;-0,000151473;1,39E-05;1,52E-04;-0,0387728;0,00713291
131,414;-6,58E-05;-2,93E-05;7,20E-05;-0,0390525;0,00738432
131,415;-6,80E-05;-0,000136951;1,53E-04;-0,0393357;0,00749564
131,416;-0,000144432;8,69E-06;1,45E-04;-0,0395893;0,00764702
131,417;-7,05E-05;-3,61E-05;7,92E-05;-0,0397629;0,00784425
131,418;-0,000200305;2,65E-05;2,02E-04;-0,0399432;0,0080137
131,419;-1,06E-05;-3,84E-05;3,98E-05;-0,0401005;0,00820214
131,42;-2,20E-05;-0,000145498;1,47E-04;-0,0402924;0,00838376
131,421;-9,81E-05;-3,08E-05;1,03E-04;-0,0404961;0,00856928
131,422;1,75E-05;-9,61E-05;9,77E-05;-0,0407125;0,00876237
131,423;-0,000105283;2,10E-05;1,07E-04;-0,0409589;0,00894769
131,424;2,74E-05;-7,94E-05;8,40E-05;-0,0412198;0,00913773
131,425;-0,000101204;5,07E-05;1,13E-04;-0,0414897;0,00932852
131,426;4,40E-05;-7,71E-05;8,88E-05;-0,0417659;0,00951684
131,427;1,25E-06;-2,52E-06;2,81E-06;-0,0420488;0,00969891
131,428;-0,00015874;-0,00011409;1,95E-04;-0,0423318;0,00988216
131,429;-4,47E-05;3,44E-05;5,64E-05;-0,0425939;0,0100909
131,43;-0,000103323;-4,56E-05;1,13E-04;-0,0428482;0,0102903
131,431;2,07E-05;-2,43E-05;3,19E-05;-0,0431083;0,0104682
131,432;0,000100392;-0,000141496;1,73E-04;-0,0433745;0,010642
131,433;-8,88E-05;8,86E-05;1,25E-04;-0,0436567;0,01081
131,434;-8,53E-05;8,52E-05;1,21E-04;-0,0439623;0,0109748
131,435;6,96E-05;-7,14E-05;9,97E-05;-0,0442797;0,011152
131,436;4,92E-05;-5,08E-05;7,07E-05;-0,0445951;0,0113371
131,437;-0,000117236;0,000119256;1,67E-04;-0,0448705;0,0115631
131,438;7,22E-05;-3,82E-05;8,17E-05;-0,0450931;0,0118058
131,439;-2,87E-06;1,76E-06;3,37E-06;-0,0452679;0,0120397
131,44;-9,56E-05;-6,53E-05;1,16E-04;-0,0454119;0,0122486
131,441;4,93E-05;7,45E-05;8,93E-05;-0,0455459;0,0124286
