sim_time, tb3_1?world_pose/position/x
132.861, -0.810004
132.862, -0.809972
132.863, -0.80994
132.864, -0.809908
132.865, -0.809876
132.866, -0.809844
132.867, -0.809812
132.868, -0.809781
132.869, -0.809749
132.87, -0.809717
132.871, -0.809685
132.872, -0.809654
132.873, -0.809622
132.874, -0.80959
132.875, -0.809559
132.876, -0.809527
132.877, -0.809496
132.878, -0.809465
132.879, -0.809433
132.88, -0.809402
132.881, -0.809371
132.882, -0.80934
132.883, -0.809308
132.884, -0.809277
132.885, -0.809246
132.886, -0.809215
132.887, -0.809184
132.888, -0.809153
132.889, -0.809122
132.89, -0.809092
132.891, -0.809061
132.892, -0.80903
132.893, -0.808999
132.894, -0.808969
132.895, -0.808938
132.896, -0.808908
132.897, -0.808877
132.898, -0.808847
132.899, -0.808816
132.9, -0.808786
132.901, -0.808755
132.902, -0.808725
132.903, -0.808695
132.904, -0.808665
132.905, -0.808634
132.906, -0.808604
132.907, -0.808574
132.908, -0.808544
132.909, -0.808514
132.91, -0.808484
132.911, -0.808454
132.912, -0.808424
132.913, -0.808394
132.914, -0.808364
132.915, -0.808335
132.916, -0.808305
132.917, -0.808275
132.918, -0.808246
132.919, -0.808216
132.92, -0.808187
132.921, -0.808157
132.922, -0.808128
132.923, -0.808098
132.924, -0.808069
132.925, -0.80804
132.926, -0.808011
132.927, -0.807981
132.928, -0.807952
132.929, -0.807923
132.93, -0.807894
132.931, -0.807865
132.932, -0.807836
132.933, -0.807807
132.934, -0.807778
132.935, -0.807749
132.936, -0.807721
132.937, -0.807692
132.938, -0.807663
132.939, -0.807635
132.94, -0.807606
132.941, -0.807578
132.942, -0.807549
132.943, -0.807521
132.944, -0.807493
132.945, -0.807465
132.946, -0.807437
132.947, -0.807409
132.948, -0.807382
132.949, -0.807354
132.95, -0.807327
132.951, -0.8073
132.952, -0.807273
132.953, -0.807246
132.954, -0.807219
132.955, -0.807192
132.956, -0.807165
132.957, -0.807139
132.958, -0.807112
132.959, -0.807086
132.96, -0.80706
132.961, -0.807034
132.962, -0.807008
132.963, -0.806982
132.964, -0.806956
132.965, -0.806931
132.966, -0.806905
132.967, -0.80688
132.968, -0.806854
132.969, -0.806829
132.97, -0.806804
132.971, -0.806779
132.972, -0.806753
132.973, -0.806728
132.974, -0.806703
132.975, -0.806678
132.976, -0.806653
132.977, -0.806628
132.978, -0.806603
132.979, -0.806578
132.98, -0.806554
132.981, -0.806529
132.982, -0.806504
132.983, -0.806479
132.984, -0.806454
132.985, -0.806429
132.986, -0.806405
132.987, -0.80638
132.988, -0.806355
132.989, -0.806331
132.99, -0.806306
132.991, -0.806282
132.992, -0.806257
132.993, -0.806233
132.994, -0.806208
132.995, -0.806184
132.996, -0.806159
132.997, -0.806135
132.998, -0.806111
132.999, -0.806086
133, -0.806062
133.001, -0.806038
133.002, -0.806014
133.003, -0.805989
133.004, -0.805965
133.005, -0.805941
133.006, -0.805916
133.007, -0.805892
133.008, -0.805868
133.009, -0.805844
133.01, -0.80582
133.011, -0.805795
133.012, -0.805771
133.013, -0.805747
133.014, -0.805723
133.015, -0.805699
133.016, -0.805675
133.017, -0.805651
133.018, -0.805627
133.019, -0.805604
133.02, -0.80558
133.021, -0.805556
133.022, -0.805533
133.023, -0.805509
133.024, -0.805486
133.025, -0.805463
133.026, -0.805439
133.027, -0.805416
133.028, -0.805393
133.029, -0.80537
133.03, -0.805347
133.031, -0.805324
133.032, -0.805301
133.033, -0.805278
133.034, -0.805255
133.035, -0.805232
133.036, -0.80521
133.037, -0.805187
133.038, -0.805165
133.039, -0.805142
133.04, -0.80512
133.041, -0.805098
133.042, -0.805076
133.043, -0.805053
133.044, -0.805031
133.045, -0.805009
133.046, -0.804987
133.047, -0.804965
133.048, -0.804943
133.049, -0.804921
133.05, -0.8049
133.051, -0.804878
133.052, -0.804856
133.053, -0.804835
133.054, -0.804813
133.055, -0.804792
133.056, -0.80477
133.057, -0.804749
133.058, -0.804728
133.059, -0.804707
133.06, -0.804685
133.061, -0.804664
133.062, -0.804643
133.063, -0.804622
133.064, -0.804601
133.065, -0.804581
133.066, -0.80456
133.067, -0.804539
133.068, -0.804519
133.069, -0.804498
133.07, -0.804477
133.071, -0.804457
133.072, -0.804437
133.073, -0.804416
133.074, -0.804396
133.075, -0.804376
133.076, -0.804356
133.077, -0.804336
133.078, -0.804316
133.079, -0.804296
133.08, -0.804276
133.081, -0.804256
133.082, -0.804236
133.083, -0.804217
133.084, -0.804197
133.085, -0.804178
133.086, -0.804158
133.087, -0.804139
133.088, -0.804119
133.089, -0.8041
133.09, -0.804081
133.091, -0.804062
133.092, -0.804043
133.093, -0.804024
133.094, -0.804005
133.095, -0.803986
133.096, -0.803967
133.097, -0.803948
133.098, -0.80393
133.099, -0.803911
133.1, -0.803893
133.101, -0.803874
133.102, -0.803856
133.103, -0.803837
133.104, -0.803819
133.105, -0.803801
133.106, -0.803783
133.107, -0.803765
133.108, -0.803747
133.109, -0.803729
133.11, -0.803711
133.111, -0.803693
133.112, -0.803675
133.113, -0.803658
133.114, -0.80364
133.115, -0.803623
133.116, -0.803606
133.117, -0.803588
133.118, -0.803571
133.119, -0.803554
133.12, -0.803537
133.121, -0.80352
133.122, -0.803503
133.123, -0.803486
133.124, -0.803469
133.125, -0.803453
133.126, -0.803436
133.127, -0.80342
133.128, -0.803403
133.129, -0.803387
133.13, -0.80337
133.131, -0.803354
133.132, -0.803338
133.133, -0.803322
133.134, -0.803306
133.135, -0.80329
133.136, -0.803274
133.137, -0.803258
133.138, -0.803242
133.139, -0.803226
133.14, -0.80321
133.141, -0.803195
133.142, -0.803179
133.143, -0.803164
133.144, -0.803148
133.145, -0.803133
133.146, -0.803118
133.147, -0.803103
133.148, -0.803088
133.149, -0.803073
133.15, -0.803058
133.151, -0.803043
133.152, -0.803028
133.153, -0.803013
133.154, -0.802999
133.155, -0.802984
133.156, -0.802969
133.157, -0.802955
133.158, -0.802941
133.159, -0.802926
133.16, -0.802912
133.161, -0.802898
133.162, -0.802884
133.163, -0.80287
133.164, -0.802856
133.165, -0.802842
133.166, -0.802828
133.167, -0.802814
133.168, -0.802801
133.169, -0.802787
133.17, -0.802773
133.171, -0.80276
133.172, -0.802747
133.173, -0.802733
133.174, -0.80272
133.175, -0.802707
133.176, -0.802694
133.177, -0.802681
133.178, -0.802668
133.179, -0.802655
133.18, -0.802642
133.181, -0.802629
133.182, -0.802617
133.183, -0.802604
133.184, -0.802592
133.185, -0.802579
133.186, -0.802567
133.187, -0.802555
133.188, -0.802542
133.189, -0.80253
133.19, -0.802518
133.191, -0.802506
133.192, -0.802494
133.193, -0.802482
133.194, -0.802471
133.195, -0.802459
133.196, -0.802447
133.197, -0.802436
133.198, -0.802424
133.199, -0.802413
133.2, -0.802402
133.201, -0.80239
133.202, -0.802379
133.203, -0.802368
133.204, -0.802357
133.205, -0.802346
133.206, -0.802335
133.207, -0.802324
133.208, -0.802314
133.209, -0.802303
133.21, -0.802292
133.211, -0.802282
133.212, -0.802271
133.213, -0.802261
133.214, -0.802251
133.215, -0.802241
133.216, -0.802231
133.217, -0.802221
133.218, -0.802211
133.219, -0.802201
133.22, -0.802191
133.221, -0.802182
133.222, -0.802172
133.223, -0.802163
133.224, -0.802153
133.225, -0.802144
133.226, -0.802134
133.227, -0.802125
133.228, -0.802116
133.229, -0.802107
133.23, -0.802098
133.231, -0.802089
133.232, -0.80208
133.233, -0.802071
133.234, -0.802063
133.235, -0.802054
133.236, -0.802045
133.237, -0.802037
133.238, -0.802029
133.239, -0.80202
133.24, -0.802012
133.241, -0.802004
133.242, -0.801996
133.243, -0.801988
133.244, -0.80198
133.245, -0.801972
133.246, -0.801964
133.247, -0.801957
133.248, -0.801949
133.249, -0.801942
133.25, -0.801934
133.251, -0.801927
133.252, -0.801919
133.253, -0.801912
133.254, -0.801905
133.255, -0.801898
133.256, -0.801891
133.257, -0.801884
133.258, -0.801877
133.259, -0.801871
133.26, -0.801864
133.261, -0.801857
133.262, -0.801851
133.263, -0.801844
133.264, -0.801838
133.265, -0.801832
133.266, -0.801825
133.267, -0.801819
133.268, -0.801813
133.269, -0.801807
133.27, -0.801801
133.271, -0.801796
133.272, -0.80179
133.273, -0.801784
133.274, -0.801779
133.275, -0.801773
133.276, -0.801768
133.277, -0.801762
133.278, -0.801757
133.279, -0.801752
133.28, -0.801747
133.281, -0.801742
133.282, -0.801737
133.283, -0.801732
133.284, -0.801727
133.285, -0.801723
133.286, -0.801718
133.287, -0.801713
133.288, -0.801709
133.289, -0.801705
133.29, -0.8017
133.291, -0.801696
133.292, -0.801692
133.293, -0.801688
133.294, -0.801684
133.295, -0.80168
133.296, -0.801676
133.297, -0.801672
133.298, -0.801669
133.299, -0.801665
133.3, -0.801661
133.301, -0.801658
133.302, -0.801655
133.303, -0.801651
133.304, -0.801648
133.305, -0.801645
133.306, -0.801642
133.307, -0.801639
133.308, -0.801636
133.309, -0.801633
133.31, -0.801631
133.311, -0.801628
133.312, -0.801626
133.313, -0.801623
133.314, -0.801621
133.315, -0.801619
133.316, -0.801616
133.317, -0.801614
133.318, -0.801612
133.319, -0.80161
133.32, -0.801608
133.321, -0.801606
133.322, -0.801605
133.323, -0.801603
133.324, -0.801601
133.325, -0.8016
133.326, -0.801598
133.327, -0.801597
133.328, -0.801596
133.329, -0.801594
133.33, -0.801593
133.331, -0.801592
133.332, -0.801591
133.333, -0.80159
133.334, -0.80159
133.335, -0.801589
133.336, -0.801588
133.337, -0.801588
133.338, -0.801587
133.339, -0.801587
133.34, -0.801587
133.341, -0.801587
133.342, -0.801586
133.343, -0.801586
133.344, -0.801586
133.345, -0.801587
133.346, -0.801587
133.347, -0.801587
133.348, -0.801587
133.349, -0.801588
133.35, -0.801588
133.351, -0.801589
133.352, -0.80159
133.353, -0.80159
133.354, -0.801591
133.355, -0.801592
133.356, -0.801593
133.357, -0.801594
133.358, -0.801595
133.359, -0.801597
133.36, -0.801598
133.361, -0.801599
133.362, -0.801601
133.363, -0.801602
133.364, -0.801604
133.365, -0.801606
133.366, -0.801607
133.367, -0.801609
133.368, -0.801611
133.369, -0.801613
133.37, -0.801615
133.371, -0.801618
133.372, -0.80162
133.373, -0.801622
133.374, -0.801625
133.375, -0.801627
133.376, -0.80163
133.377, -0.801633
133.378, -0.801635
133.379, -0.801638
133.38, -0.801641
133.381, -0.801644
133.382, -0.801647
133.383, -0.80165
133.384, -0.801654
133.385, -0.801657
133.386, -0.80166
133.387, -0.801664
133.388, -0.801667
133.389, -0.801671
133.39, -0.801675
133.391, -0.801679
133.392, -0.801682
133.393, -0.801686
133.394, -0.80169
133.395, -0.801695
133.396, -0.801699
133.397, -0.801703
133.398, -0.801707
133.399, -0.801712
133.4, -0.801716
133.401, -0.801721
133.402, -0.801726
133.403, -0.80173
133.404, -0.801735
133.405, -0.80174
133.406, -0.801745
133.407, -0.80175
133.408, -0.801755
133.409, -0.80176
133.41, -0.801766
133.411, -0.801771
133.412, -0.801777
133.413, -0.801782
133.414, -0.801788
133.415, -0.801793
133.416, -0.801799
133.417, -0.801805
133.418, -0.801811
133.419, -0.801817
133.42, -0.801823
133.421, -0.801829
133.422, -0.801835
133.423, -0.801841
133.424, -0.801848
133.425, -0.801854
133.426, -0.801861
133.427, -0.801867
133.428, -0.801874
133.429, -0.801881
133.43, -0.801888
133.431, -0.801895
133.432, -0.801902
133.433, -0.801909
133.434, -0.801916
133.435, -0.801923
133.436, -0.801931
133.437, -0.801938
133.438, -0.801945
133.439, -0.801953
133.44, -0.801961
133.441, -0.801968
133.442, -0.801976
133.443, -0.801984
133.444, -0.801992
133.445, -0.802
133.446, -0.802008
133.447, -0.802016
133.448, -0.802024
133.449, -0.802033
133.45, -0.802041
133.451, -0.802049
133.452, -0.802058
133.453, -0.802066
133.454, -0.802075
133.455, -0.802084
133.456, -0.802092
133.457, -0.802101
133.458, -0.80211
133.459, -0.802119
133.46, -0.802128
133.461, -0.802137
133.462, -0.802146
133.463, -0.802155
133.464, -0.802164
133.465, -0.802173
133.466, -0.802183
133.467, -0.802192
133.468, -0.802201
133.469, -0.802211
133.47, -0.80222
133.471, -0.802229
133.472, -0.802239
133.473, -0.802249
133.474, -0.802258
133.475, -0.802268
133.476, -0.802278
133.477, -0.802287
133.478, -0.802297
133.479, -0.802307
133.48, -0.802317
133.481, -0.802327
133.482, -0.802337
133.483, -0.802347
133.484, -0.802357
133.485, -0.802367
133.486, -0.802378
133.487, -0.802388
133.488, -0.802398
133.489, -0.802409
133.49, -0.802419
133.491, -0.80243
133.492, -0.80244
133.493, -0.802451
133.494, -0.802462
133.495, -0.802472
133.496, -0.802483
133.497, -0.802494
133.498, -0.802505
133.499, -0.802516
133.5, -0.802527
133.501, -0.802538
133.502, -0.802549
133.503, -0.802561
133.504, -0.802572
133.505, -0.802583
133.506, -0.802595
133.507, -0.802606
133.508, -0.802618
133.509, -0.802629
133.51, -0.802641
133.511, -0.802653
133.512, -0.802664
133.513, -0.802676
133.514, -0.802688
133.515, -0.8027
133.516, -0.802712
133.517, -0.802724
133.518, -0.802736
133.519, -0.802748
133.52, -0.802761
133.521, -0.802773
133.522, -0.802786
133.523, -0.802798
133.524, -0.802811
133.525, -0.802824
133.526, -0.802836
133.527, -0.802849
133.528, -0.802863
133.529, -0.802876
133.53, -0.802889
133.531, -0.802903
133.532, -0.802916
133.533, -0.80293
133.534, -0.802944
133.535, -0.802958
133.536, -0.802972
133.537, -0.802987
133.538, -0.803001
133.539, -0.803016
133.54, -0.803031
133.541, -0.803046
133.542, -0.803061
133.543, -0.803077
133.544, -0.803092
133.545, -0.803108
133.546, -0.803124
133.547, -0.80314
133.548, -0.803156
133.549, -0.803172
133.55, -0.803188
133.551, -0.803204
133.552, -0.803221
133.553, -0.803237
133.554, -0.803254
133.555, -0.803271
133.556, -0.803288
133.557, -0.803305
133.558, -0.803322
133.559, -0.803339
133.56, -0.803356
133.561, -0.803373
133.562, -0.80339
133.563, -0.803407
133.564, -0.803425
133.565, -0.803442
133.566, -0.803459
133.567, -0.803476
133.568, -0.803494
133.569, -0.803511
133.57, -0.803528
133.571, -0.803546
133.572, -0.803563
133.573, -0.803581
133.574, -0.803599
133.575, -0.803616
133.576, -0.803634
133.577, -0.803652
133.578, -0.80367
133.579, -0.803687
133.58, -0.803705
133.581, -0.803724
133.582, -0.803742
133.583, -0.80376
133.584, -0.803778
133.585, -0.803797
133.586, -0.803815
133.587, -0.803834
133.588, -0.803852
133.589, -0.803871
133.59, -0.80389
133.591, -0.803909
133.592, -0.803928
133.593, -0.803947
133.594, -0.803966
133.595, -0.803986
133.596, -0.804005
133.597, -0.804024
133.598, -0.804044
133.599, -0.804063
133.6, -0.804083
133.601, -0.804103
133.602, -0.804122
133.603, -0.804142
133.604, -0.804162
133.605, -0.804182
133.606, -0.804202
133.607, -0.804222
133.608, -0.804242
133.609, -0.804262
133.61, -0.804283
133.611, -0.804303
133.612, -0.804323
133.613, -0.804344
133.614, -0.804365
133.615, -0.804385
133.616, -0.804406
133.617, -0.804427
133.618, -0.804448
133.619, -0.804469
133.62, -0.80449
133.621, -0.804511
133.622, -0.804532
133.623, -0.804553
133.624, -0.804575
133.625, -0.804596
133.626, -0.804617
133.627, -0.804639
133.628, -0.80466
133.629, -0.804682
133.63, -0.804703
133.631, -0.804725
133.632, -0.804747
133.633, -0.804769
133.634, -0.804791
133.635, -0.804813
133.636, -0.804835
133.637, -0.804857
133.638, -0.80488
133.639, -0.804902
133.64, -0.804924
133.641, -0.804947
133.642, -0.804969
133.643, -0.804992
133.644, -0.805015
133.645, -0.805037
133.646, -0.80506
133.647, -0.805083
133.648, -0.805106
133.649, -0.805129
133.65, -0.805152
133.651, -0.805175
133.652, -0.805198
133.653, -0.805221
133.654, -0.805245
133.655, -0.805268
133.656, -0.805291
133.657, -0.805315
133.658, -0.805338
133.659, -0.805362
133.66, -0.805386
133.661, -0.805409
133.662, -0.805433
133.663, -0.805457
133.664, -0.805481
133.665, -0.805505
133.666, -0.805529
133.667, -0.805553
133.668, -0.805577
133.669, -0.805602
133.67, -0.805626
133.671, -0.80565
133.672, -0.805675
133.673, -0.805699
133.674, -0.805724
133.675, -0.805748
133.676, -0.805773
133.677, -0.805798
133.678, -0.805822
133.679, -0.805847
133.68, -0.805872
133.681, -0.805897
133.682, -0.805922
133.683, -0.805947
133.684, -0.805972
133.685, -0.805998
133.686, -0.806023
133.687, -0.806048
133.688, -0.806074
133.689, -0.806099
133.69, -0.806125
133.691, -0.80615
133.692, -0.806176
133.693, -0.806201
133.694, -0.806227
133.695, -0.806253
133.696, -0.806279
133.697, -0.806305
133.698, -0.806331
133.699, -0.806357
133.7, -0.806383
133.701, -0.806409
133.702, -0.806435
133.703, -0.806461
133.704, -0.806488
133.705, -0.806514
133.706, -0.806541
133.707, -0.806567
133.708, -0.806594
133.709, -0.80662
133.71, -0.806647
133.711, -0.806674
133.712, -0.8067
133.713, -0.806727
133.714, -0.806754
133.715, -0.806781
133.716, -0.806808
133.717, -0.806836
133.718, -0.806863
133.719, -0.80689
133.72, -0.806918
133.721, -0.806945
133.722, -0.806973
133.723, -0.807
133.724, -0.807028
133.725, -0.807055
133.726, -0.807083
133.727, -0.807111
133.728, -0.807139
133.729, -0.807167
133.73, -0.807195
133.731, -0.807223
133.732, -0.807251
133.733, -0.807279
133.734, -0.807307
133.735, -0.807335
133.736, -0.807363
133.737, -0.807392
133.738, -0.80742
133.739, -0.807448
133.74, -0.807477
133.741, -0.807505
133.742, -0.807534
133.743, -0.807563
133.744, -0.807591
133.745, -0.80762
133.746, -0.807649
133.747, -0.807678
133.748, -0.807707
133.749, -0.807736
133.75, -0.807765
133.751, -0.807794
133.752, -0.807823
133.753, -0.807852
133.754, -0.807881
133.755, -0.80791
133.756, -0.807939
133.757, -0.807969
133.758, -0.807998
133.759, -0.808028
133.76, -0.808057
133.761, -0.808087
133.762, -0.808116
133.763, -0.808146
133.764, -0.808176
133.765, -0.808205
133.766, -0.808235
133.767, -0.808265
133.768, -0.808295
133.769, -0.808325
133.77, -0.808355
133.771, -0.808385
133.772, -0.808415
133.773, -0.808445
133.774, -0.808475
133.775, -0.808505
133.776, -0.808535
133.777, -0.808566
133.778, -0.808596
133.779, -0.808626
133.78, -0.808657
133.781, -0.808687
133.782, -0.808718
133.783, -0.808748
133.784, -0.808779
133.785, -0.808809
133.786, -0.80884
133.787, -0.808871
133.788, -0.808902
133.789, -0.808932
133.79, -0.808963
133.791, -0.808994
133.792, -0.809025
133.793, -0.809056
133.794, -0.809087
133.795, -0.809118
133.796, -0.809149
133.797, -0.80918
133.798, -0.809212
133.799, -0.809243
133.8, -0.809274
133.801, -0.809305
133.802, -0.809337
133.803, -0.809368
133.804, -0.8094
133.805, -0.809431
133.806, -0.809463
133.807, -0.809494
133.808, -0.809526
133.809, -0.809557
133.81, -0.809589
133.811, -0.809621
133.812, -0.809652
133.813, -0.809684
133.814, -0.809716
133.815, -0.809748
133.816, -0.80978
133.817, -0.809813
133.818, -0.809845
133.819, -0.809877
133.82, -0.80991
133.821, -0.809942
133.822, -0.809975
133.823, -0.810007
133.824, -0.81004
133.825, -0.810073
133.826, -0.810105
133.827, -0.810138
133.828, -0.810171
133.829, -0.810204
133.83, -0.810236
133.831, -0.810269
133.832, -0.810302
133.833, -0.810335
133.834, -0.810368
133.835, -0.810401
133.836, -0.810434
133.837, -0.810467
133.838, -0.8105
133.839, -0.810533
133.84, -0.810566
133.841, -0.810599
133.842, -0.810633
133.843, -0.810666
133.844, -0.810699
133.845, -0.810732
133.846, -0.810766
133.847, -0.810799
133.848, -0.810833
133.849, -0.810866
133.85, -0.810899
133.851, -0.810933
133.852, -0.810966
133.853, -0.811
133.854, -0.811034
133.855, -0.811067
133.856, -0.811101
133.857, -0.811135
133.858, -0.811168
133.859, -0.811202
133.86, -0.811236
133.861, -0.811269
133.862, -0.811303
133.863, -0.811337
133.864, -0.811371
133.865, -0.811405
133.866, -0.811439
133.867, -0.811473
133.868, -0.811507
133.869, -0.811541
133.87, -0.811575
133.871, -0.811609
133.872, -0.811643
133.873, -0.811677
133.874, -0.811711
133.875, -0.811745
133.876, -0.811779
133.877, -0.811814
133.878, -0.811848
133.879, -0.811882
133.88, -0.811916
133.881, -0.811951
133.882, -0.811985
133.883, -0.812019
133.884, -0.812053
133.885, -0.812088
133.886, -0.812122
133.887, -0.812157
133.888, -0.812191
133.889, -0.812225
133.89, -0.81226
133.891, -0.812294
133.892, -0.812329
133.893, -0.812363
133.894, -0.812398
133.895, -0.812432
133.896, -0.812467
133.897, -0.812501
133.898, -0.812536
133.899, -0.81257
133.9, -0.812605
133.901, -0.81264
133.902, -0.812674
133.903, -0.812709
133.904, -0.812744
133.905, -0.812778
133.906, -0.812813
133.907, -0.812848
133.908, -0.812882
133.909, -0.812917
133.91, -0.812952
133.911, -0.812986
133.912, -0.813021
133.913, -0.813056
133.914, -0.81309
133.915, -0.813124
133.916, -0.813159
133.917, -0.813193
133.918, -0.813228
133.919, -0.813262
133.92, -0.813297
133.921, -0.813332
133.922, -0.813367
133.923, -0.813402
133.924, -0.813437
133.925, -0.813472
133.926, -0.813508
133.927, -0.813543
133.928, -0.813579
133.929, -0.813615
133.93, -0.81365
133.931, -0.813686
133.932, -0.813722
133.933, -0.813758
133.934, -0.813794
133.935, -0.81383
133.936, -0.813866
133.937, -0.813902
133.938, -0.813938
133.939, -0.813974
133.94, -0.81401
133.941, -0.814046
133.942, -0.814082
133.943, -0.814118
133.944, -0.814153
133.945, -0.814189
133.946, -0.814225
133.947, -0.814261
133.948, -0.814297
133.949, -0.814333
133.95, -0.814369
133.951, -0.814405
133.952, -0.814441
133.953, -0.814476
133.954, -0.814512
133.955, -0.814548
133.956, -0.814584
133.957, -0.814619
133.958, -0.814655
133.959, -0.814691
133.96, -0.814727
133.961, -0.814762
133.962, -0.814798
133.963, -0.814834
133.964, -0.814869
133.965, -0.814905
133.966, -0.81494
133.967, -0.814975
133.968, -0.815011
133.969, -0.815046
133.97, -0.815081
133.971, -0.815116
133.972, -0.815151
133.973, -0.815186
133.974, -0.81522
133.975, -0.815255
133.976, -0.81529
133.977, -0.815325
133.978, -0.815359
133.979, -0.815394
133.98, -0.815428
133.981, -0.815463
133.982, -0.815497
133.983, -0.815531
133.984, -0.815566
133.985, -0.8156
133.986, -0.815634
133.987, -0.815668
133.988, -0.815702
133.989, -0.815736
133.99, -0.81577
133.991, -0.815805
133.992, -0.815839
133.993, -0.815872
133.994, -0.815906
133.995, -0.81594
133.996, -0.815974
133.997, -0.816008
133.998, -0.816042
133.999, -0.816076
134, -0.81611
134.001, -0.816143
134.002, -0.816177
134.003, -0.816211
134.004, -0.816245
134.005, -0.816279
134.006, -0.816312
134.007, -0.816346
134.008, -0.81638
134.009, -0.816414
134.01, -0.816447
134.011, -0.816481
134.012, -0.816515
134.013, -0.816549
134.014, -0.816583
134.015, -0.816616
134.016, -0.81665
134.017, -0.816684
134.018, -0.816718
134.019, -0.816751
134.02, -0.816785
134.021, -0.816819
134.022, -0.816852
134.023, -0.816886
134.024, -0.81692
134.025, -0.816954
134.026, -0.816987
134.027, -0.817021
134.028, -0.817055
134.029, -0.817089
134.03, -0.817123
134.031, -0.817158
134.032, -0.817192
134.033, -0.817226
134.034, -0.817261
134.035, -0.817296
134.036, -0.81733
134.037, -0.817365
134.038, -0.8174
134.039, -0.817435
134.04, -0.81747
134.041, -0.817505
134.042, -0.81754
134.043, -0.817575
134.044, -0.817611
134.045, -0.817646
134.046, -0.817681
134.047, -0.817717
134.048, -0.817752
134.049, -0.817788
134.05, -0.817823
134.051, -0.817859
134.052, -0.817894
134.053, -0.81793
134.054, -0.817965
134.055, -0.818001
134.056, -0.818036
134.057, -0.818071
134.058, -0.818107
134.059, -0.818142
134.06, -0.818177
134.061, -0.818212
134.062, -0.818248
134.063, -0.818283
134.064, -0.818318
134.065, -0.818353
134.066, -0.818388
134.067, -0.818423
134.068, -0.818458
134.069, -0.818493
134.07, -0.818528
134.071, -0.818563
134.072, -0.818598
134.073, -0.818633
134.074, -0.818668
134.075, -0.818703
134.076, -0.818738
134.077, -0.818772
134.078, -0.818807
134.079, -0.818842
134.08, -0.818877
134.081, -0.818911
134.082, -0.818946
134.083, -0.818981
134.084, -0.819015
134.085, -0.81905
134.086, -0.819085
134.087, -0.819119
134.088, -0.819154
134.089, -0.819188
134.09, -0.819223
134.091, -0.819257
134.092, -0.819291
134.093, -0.819326
134.094, -0.81936
134.095, -0.819395
134.096, -0.819429
134.097, -0.819463
134.098, -0.819498
134.099, -0.819532
134.1, -0.819566
134.101, -0.819601
134.102, -0.819635
134.103, -0.819669
134.104, -0.819704
134.105, -0.819738
134.106, -0.819773
134.107, -0.819807
134.108, -0.819842
134.109, -0.819876
134.11, -0.819911
134.111, -0.819945
134.112, -0.81998
134.113, -0.820015
134.114, -0.82005
134.115, -0.820085
134.116, -0.820121
134.117, -0.820156
134.118, -0.820192
134.119, -0.820227
134.12, -0.820263
134.121, -0.820298
134.122, -0.820334
134.123, -0.82037
134.124, -0.820405
134.125, -0.820441
134.126, -0.820476
134.127, -0.820511
134.128, -0.820547
134.129, -0.820582
134.13, -0.820617
134.131, -0.820652
134.132, -0.820687
134.133, -0.820722
134.134, -0.820757
134.135, -0.820791
134.136, -0.820826
134.137, -0.82086
134.138, -0.820895
134.139, -0.820929
134.14, -0.820963
134.141, -0.820997
134.142, -0.821032
134.143, -0.821066
134.144, -0.8211
134.145, -0.821134
134.146, -0.821168
134.147, -0.821202
134.148, -0.821236
134.149, -0.82127
134.15, -0.821304
134.151, -0.821338
134.152, -0.821372
134.153, -0.821407
134.154, -0.821441
134.155, -0.821475
134.156, -0.821509
134.157, -0.821542
134.158, -0.821576
134.159, -0.82161
134.16, -0.821644
134.161, -0.821678
134.162, -0.821711
134.163, -0.821745
134.164, -0.821779
134.165, -0.821812
134.166, -0.821846
134.167, -0.821879
134.168, -0.821913
134.169, -0.821946
134.17, -0.82198
134.171, -0.822013
134.172, -0.822046
134.173, -0.82208
134.174, -0.822113
134.175, -0.822146
134.176, -0.822179
134.177, -0.822212
134.178, -0.822245
134.179, -0.822278
134.18, -0.822311
134.181, -0.822344
134.182, -0.822377
134.183, -0.82241
134.184, -0.822443
134.185, -0.822476
134.186, -0.822508
134.187, -0.822541
134.188, -0.822574
134.189, -0.822606
134.19, -0.822639
134.191, -0.822671
134.192, -0.822704
134.193, -0.822736
134.194, -0.822769
134.195, -0.822801
134.196, -0.822833
134.197, -0.822866
134.198, -0.822898
134.199, -0.82293
134.2, -0.822962
134.201, -0.822994
134.202, -0.823026
134.203, -0.823058
134.204, -0.82309
134.205, -0.823122
134.206, -0.823154
134.207, -0.823185
134.208, -0.823217
134.209, -0.823249
134.21, -0.82328
134.211, -0.823312
134.212, -0.823344
134.213, -0.823375
134.214, -0.823407
134.215, -0.823438
134.216, -0.82347
134.217, -0.823501
134.218, -0.823533
134.219, -0.823564
134.22, -0.823595
134.221, -0.823627
134.222, -0.823658
134.223, -0.823689
134.224, -0.82372
134.225, -0.823752
134.226, -0.823783
134.227, -0.823814
134.228, -0.823845
134.229, -0.823875
134.23, -0.823906
134.231, -0.823937
134.232, -0.823968
134.233, -0.823998
134.234, -0.824029
134.235, -0.82406
134.236, -0.82409
134.237, -0.824121
134.238, -0.824151
134.239, -0.824181
134.24, -0.824212
134.241, -0.824242
134.242, -0.824272
134.243, -0.824302
134.244, -0.824332
134.245, -0.824362
134.246, -0.824392
134.247, -0.824422
134.248, -0.824452
134.249, -0.824481
134.25, -0.824511
134.251, -0.824541
134.252, -0.82457
134.253, -0.8246
134.254, -0.824629
134.255, -0.824659
134.256, -0.824688
134.257, -0.824717
134.258, -0.824747
