sim_time; tb3_1?world_linear_velocity/x
135,575;0,0232908
135,576;0,0232189
135,577;0,0231468
135,578;0,0230746
135,579;0,0230023
135,58;0,0229298
135,581;0,0228571
135,582;0,0227843
135,583;0,0227114
135,584;0,0226383
135,585;0,022565
135,586;0,0224917
135,587;0,0224181
135,588;0,0223445
135,589;0,0222707
135,59;0,0221967
135,591;0,0221226
135,592;0,0220484
135,593;0,021974
135,594;0,0218995
135,595;0,0218248
135,596;0,02175
135,597;0,021675
135,598;0,0216
135,599;0,0215247
135,6;0,0214494
135,601;0,0213739
135,602;0,0212982
135,603;0,0212225
135,604;0,0211466
135,605;0,0210705
135,606;0,0209944
135,607;0,020918
135,608;0,0208416
135,609;0,020765
135,61;0,020688
135,611;0,0206107
135,612;0,0205333
135,613;0,020391
135,614;0,0203101
135,615;0,0202349
135,616;0,0201507
135,617;0,0200567
135,618;0,0199582
135,619;0,0198621
135,62;0,019773
135,621;0,0196924
135,622;0,019619
135,623;0,0195497
135,624;0,019481
135,625;0,0194103
135,626;0,0193362
135,627;0,0192587
135,628;0,0191786
135,629;0,019097
135,63;0,019015
135,631;0,0189336
135,632;0,0188532
135,633;0,0187739
135,634;0,0186957
135,635;0,0186181
135,636;0,0185409
135,637;0,0184638
135,638;0,0183867
135,639;0,0183093
135,64;0,0182316
135,641;0,0181536
135,642;0,0180754
135,643;0,017997
135,644;0,0179183
135,645;0,0178394
135,646;0,0177603
135,647;0,0176811
135,648;0,0176017
135,649;0,0175221
135,65;0,0174424
135,651;0,0173625
135,652;0,0172824
135,653;0,0172022
135,654;0,0171219
135,655;0,0170415
135,656;0,0169611
135,657;0,0168805
135,658;0,0167996
135,659;0,0167183
135,66;0,0166367
135,661;0,016555
135,662;0,016473
135,663;0,0163907
135,664;0,0163082
135,665;0,0162256
135,666;0,0161429
135,667;0,0160602
135,668;0,0159774
135,669;0,0158946
135,67;0,0158117
135,671;0,0157287
135,672;0,0156457
135,673;0,0155627
135,674;0,0154796
135,675;0,0153964
135,676;0,0153132
135,677;0,0152299
135,678;0,0151467
135,679;0,0150633
135,68;0,0149799
135,681;0,0148964
135,682;0,0148128
135,683;0,0147292
135,684;0,0146455
135,685;0,0145618
135,686;0,0144779
135,687;0,0143941
135,688;0,0143102
135,689;0,0142262
135,69;0,0141423
135,691;0,0140582
135,692;0,0139741
135,693;0,0138899
135,694;0,0138086
135,695;0,0137277
135,696;0,0136505
135,697;0,0135712
135,698;0,0134973
135,699;0,0134184
135,7;0,0133454
135,701;0,0132659
135,702;0,0131929
135,703;0,0131124
135,704;0,0130385
135,705;0,0129565
135,706;0,012882
135,707;0,0127986
135,708;0,0127226
135,709;0,0126376
135,71;0,0125605
135,711;0,0124742
135,712;0,0123959
135,713;0,0123006
135,714;0,0122026
135,715;0,0120974
135,716;0,0120023
135,717;0,0119096
135,718;0,0118262
135,719;0,0117429
135,72;0,0116626
135,721;0,0115796
135,722;0,0114965
135,723;0,0114113
135,724;0,0113264
135,725;0,0112417
135,726;0,0111583
135,727;0,0110765
135,728;0,010997
135,729;0,010919
135,73;0,0108414
135,731;0,0107628
135,732;0,010682
135,733;0,0106003
135,734;0,0105186
135,735;0,0104377
135,736;0,0103583
135,737;0,0102809
135,738;0,0102056
135,739;0,010132
135,74;0,0100597
135,741;0,00998803
135,742;0,0099165
135,743;0,00984471
135,744;0,00977235
135,745;0,00969917
135,746;0,00962492
135,747;0,00954931
135,748;0,00947113
135,749;0,00938891
135,75;0,00930489
135,751;0,00922053
135,752;0,00913473
135,753;0,00904691
135,754;0,00895645
135,755;0,00886288
135,756;0,00876581
135,757;0,00866831
135,758;0,00858703
135,759;0,00850265
135,76;0,00841163
135,761;0,00832691
135,762;0,00823772
135,763;0,00813055
135,764;0,00804485
135,765;0,00795572
135,766;0,00785488
135,767;0,00775107
135,768;0,00764293
135,769;0,00755232
135,77;0,00745487
135,771;0,0073513
135,772;0,00724844
135,773;0,00713779
135,774;0,00703424
135,775;0,00694238
135,776;0,00684057
135,777;0,00673591
135,778;0,00663293
135,779;0,0065329
135,78;0,00640969
135,781;0,00631304
135,782;0,00621383
135,783;0,00611442
135,784;0,00601619
135,785;0,00590797
135,786;0,00580571
135,787;0,00571687
135,788;0,00562226
135,789;0,00551482
135,79;0,00540498
135,791;0,00529563
135,792;0,00518275
135,793;0,00507545
135,794;0,00497359
135,795;0,00487138
135,796;0,00476766
135,797;0,00466374
135,798;0,00456142
135,799;0,00446207
135,8;0,00436633
135,801;0,00427412
135,802;0,00418508
135,803;0,00409832
135,804;0,00401284
135,805;0,00392767
135,806;0,00384183
135,807;0,00375182
135,808;0,00366033
135,809;0,00356795
135,81;0,00347457
135,811;0,0033805
135,812;0,00328545
135,813;0,00319806
135,814;0,00309695
135,815;0,00300366
135,816;0,00291425
135,817;0,00283058
135,818;0,00275042
135,819;0,00267434
135,82;0,00259254
135,821;0,00252946
135,822;0,00245704
135,823;0,0023734
135,824;0,00229052
135,825;0,00219747
135,826;0,00210829
135,827;0,00201133
135,828;0,00191502
135,829;0,0018131
135,83;0,00172323
135,831;0,00163014
135,832;0,00153149
135,833;0,00144091
135,834;0,00134707
135,835;0,00124856
135,836;0,00116012
135,837;0,00106988
135,838;0,000973945
135,839;0,000884973
135,84;0,00079448
135,841;0,000698649
135,842;0,000611681
135,843;0,000519753
135,844;0,000425067
135,845;0,000342279
135,846;0,000245482
135,847;0,000150651
135,848;6,40E-05
135,849;-2,87E-05
135,85;-0,000114492
135,851;-0,000206352
135,852;-0,000292063
135,853;-0,000382658
135,854;-0,000468344
135,855;-0,000557183
135,856;-0,000642472
135,857;-0,000729215
135,858;-0,000813872
135,859;-0,000898405
135,86;-0,000980387
135,861;-0,00106371
135,862;-0,00114709
135,863;-0,00123047
135,864;-0,00131367
135,865;-0,00139552
135,866;-0,00149204
135,867;-0,00158758
135,868;-0,00168234
135,869;-0,00177635
135,87;-0,00186863
135,871;-0,00195912
135,872;-0,00204782
135,873;-0,00213494
135,874;-0,0022207
135,875;-0,00230539
135,876;-0,00238943
135,877;-0,00247304
135,878;-0,00255665
135,879;-0,00264054
135,88;-0,00272512
135,881;-0,00281084
135,882;-0,00289808
135,883;-0,00298727
135,884;-0,00304662
135,885;-0,00311628
135,886;-0,00320275
135,887;-0,00330497
135,888;-0,00336525
135,889;-0,00343611
135,89;-0,00352845
135,891;-0,00360354
135,892;-0,00369471
135,893;-0,00376148
135,894;-0,00384669
135,895;-0,00398046
135,896;-0,00401922
135,897;-0,00409119
135,898;-0,00415432
135,899;-0,00424919
135,9;-0,00431307
135,901;-0,00440236
135,902;-0,00449
135,903;-0,00462428
135,904;-0,00466731
135,905;-0,00477299
135,906;-0,00481829
135,907;-0,00492324
135,908;-0,00497896
135,909;-0,00509134
135,91;-0,00515188
135,911;-0,00527189
135,912;-0,00533192
135,913;-0,00548057
135,914;-0,00552304
135,915;-0,00551647
135,916;-0,00550358
135,917;-0,0055004
135,918;-0,00552488
135,919;-0,0055721
135,92;-0,0056276
135,921;-0,00567838
135,922;-0,00571801
135,923;-0,00574634
135,924;-0,00576671
135,925;-0,00578299
135,926;-0,00579809
135,927;-0,00581375
135,928;-0,00583089
135,929;-0,00584989
135,93;-0,00587101
135,931;-0,0058943
135,932;-0,00591951
135,933;-0,00594624
135,934;-0,00597383
135,935;-0,00600161
135,936;-0,00602916
135,937;-0,00605611
135,938;-0,00608237
135,939;-0,00610814
135,94;-0,00613361
135,941;-0,00615895
135,942;-0,00618415
135,943;-0,00620918
135,944;-0,00623396
135,945;-0,00625939
135,946;-0,00627922
135,947;-0,00630053
135,948;-0,00632202
135,949;-0,00634301
135,95;-0,00636346
135,951;-0,00638368
135,952;-0,00640392
135,953;-0,00642429
135,954;-0,00644475
135,955;-0,00646517
135,956;-0,00648542
135,957;-0,00650544
135,958;-0,0065252
135,959;-0,00654473
135,96;-0,00656406
135,961;-0,00658322
135,962;-0,00660223
135,963;-0,00662113
135,964;-0,00663993
135,965;-0,00665867
135,966;-0,00667737
135,967;-0,00669608
135,968;-0,00671483
135,969;-0,00673365
135,97;-0,00675257
135,971;-0,00677163
135,972;-0,00679087
135,973;-0,00681032
135,974;-0,00683003
135,975;-0,00685012
135,976;-0,00687092
135,977;-0,00693311
135,978;-0,00702577
135,979;-0,00704059
135,98;-0,00706333
135,981;-0,00708582
135,982;-0,00710631
135,983;-0,00712538
135,984;-0,00714467
135,985;-0,0071657
135,986;-0,0071892
135,987;-0,00721501
135,988;-0,00724245
135,989;-0,00727075
135,99;-0,00729934
135,991;-0,00732793
135,992;-0,00735654
135,993;-0,0073853
135,994;-0,00741443
135,995;-0,00744412
135,996;-0,00747449
135,997;-0,00750564
135,998;-0,00753758
135,999;-0,00757031
136;-0,00760381
136,001;-0,00763805
136,002;-0,00767302
136,003;-0,00770868
136,004;-0,00774407
136,005;-0,00785552
136,006;-0,00801014
136,007;-0,00819462
136,008;-0,00839826
136,009;-0,00861607
136,01;-0,00884505
136,011;-0,00908254
136,012;-0,00932607
136,013;-0,00973641
136,014;-0,0101338
136,015;-0,0105279
136,016;-0,0109256
136,017;-0,01133
136,018;-0,0117415
136,019;-0,0121591
136,02;-0,012582
136,021;-0,0130099
136,022;-0,0134432
136,023;-0,0138824
136,024;-0,0143277
136,025;-0,014779
136,026;-0,0152357
136,027;-0,0156973
136,028;-0,0161633
136,029;-0,0166334
136,03;-0,0171077
136,031;-0,0175862
136,032;-0,018069
136,033;-0,0185564
136,034;-0,0190483
136,035;-0,0195447
136,036;-0,0200456
136,037;-0,0205504
136,038;-0,0210339
136,039;-0,0215045
136,04;-0,0219409
136,041;-0,0223461
136,042;-0,0227291
136,043;-0,0230988
136,044;-0,0234674
136,045;-0,0238388
136,046;-0,0237804
136,047;-0,0237164
136,048;-0,0236744
136,049;-0,0236608
136,05;-0,0236696
136,051;-0,0236898
136,052;-0,0237116
136,053;-0,0237288
136,054;-0,0237385
136,055;-0,0237399
136,056;-0,0237334
136,057;-0,0237196
136,058;-0,0236993
136,059;-0,0236734
136,06;-0,0236427
136,061;-0,0236074
136,062;-0,0235679
136,063;-0,0235242
136,064;-0,0234763
136,065;-0,0234244
136,066;-0,0233685
136,067;-0,0233087
136,068;-0,0233369
136,069;-0,0234494
136,07;-0,0236357
136,071;-0,0238724
136,072;-0,0241439
136,073;-0,0244387
136,074;-0,0247482
136,075;-0,0250661
136,076;-0,0253883
136,077;-0,0257122
136,078;-0,0260381
136,079;-0,025877
136,08;-0,0257394
136,081;-0,0256251
136,082;-0,0255282
136,083;-0,0254439
136,084;-0,0253688
136,085;-0,0253006
136,086;-0,0252361
136,087;-0,0251726
136,088;-0,0251079
136,089;-0,0250407
136,09;-0,0249704
136,091;-0,0248971
136,092;-0,0248208
136,093;-0,0247416
136,094;-0,0246595
136,095;-0,0245742
136,096;-0,0244856
136,097;-0,0243935
136,098;-0,0242977
136,099;-0,0241981
136,1;-0,0240949
136,101;-0,0239872
136,102;-0,0239568
136,103;-0,0240088
136,104;-0,0241301
136,105;-0,0242962
136,106;-0,0244974
136,107;-0,024732
136,108;-0,0249928
136,109;-0,0252717
136,11;-0,0255624
136,111;-0,0258589
136,112;-0,0261567
136,113;-0,0259497
136,114;-0,0257911
136,115;-0,0256581
136,116;-0,0255366
136,117;-0,0254175
136,118;-0,0252982
136,119;-0,0251796
136,12;-0,0250636
136,121;-0,0249505
136,122;-0,0248398
136,123;-0,0247298
136,124;-0,0246191
136,125;-0,0245068
136,126;-0,0243925
136,127;-0,0242759
136,128;-0,0241569
136,129;-0,0240339
136,13;-0,0239439
136,131;-0,0239248
136,132;-0,0239648
136,133;-0,0240502
136,134;-0,0241833
136,135;-0,0243605
136,136;-0,024572
136,137;-0,0248143
136,138;-0,0250822
136,139;-0,0253692
136,14;-0,0255893
136,141;-0,0258227
136,142;-0,02603
136,143;-0,0262534
136,144;-0,0264734
136,145;-0,026679
136,146;-0,026886
136,147;-0,0270592
136,148;-0,0271994
136,149;-0,0273095
136,15;-0,0273918
136,151;-0,0274502
136,152;-0,027489
136,153;-0,027514
136,154;-0,0275311
136,155;-0,0275454
136,156;-0,0275615
136,157;-0,0275827
136,158;-0,0276109
136,159;-0,0276469
136,16;-0,0276908
136,161;-0,0277416
136,162;-0,0277981
136,163;-0,027859
136,164;-0,0279227
136,165;-0,0279879
136,166;-0,0280537
136,167;-0,028119
136,168;-0,0281832
136,169;-0,0282462
136,17;-0,0283075
136,171;-0,028367
136,172;-0,0284248
136,173;-0,028481
136,174;-0,0285357
136,175;-0,028589
136,176;-0,0286408
136,177;-0,0286912
136,178;-0,0287409
136,179;-0,0287906
136,18;-0,0288404
136,181;-0,0288905
136,182;-0,0289406
136,183;-0,028991
136,184;-0,0290415
136,185;-0,0290921
136,186;-0,0291428
136,187;-0,0291935
136,188;-0,0292442
136,189;-0,029295
136,19;-0,0293458
136,191;-0,0293966
136,192;-0,0294473
136,193;-0,0294978
136,194;-0,0295483
136,195;-0,0295986
136,196;-0,0296486
136,197;-0,0296985
136,198;-0,029748
136,199;-0,0297972
136,2;-0,029846
136,201;-0,0298946
136,202;-0,0299429
136,203;-0,029991
136,204;-0,0300389
136,205;-0,0300866
136,206;-0,0301343
136,207;-0,0301817
136,208;-0,0302291
136,209;-0,0302764
136,21;-0,0303236
136,211;-0,0303708
136,212;-0,0304177
136,213;-0,0302984
136,214;-0,0301523
136,215;-0,029981
136,216;-0,0298481
136,217;-0,0297193
136,218;-0,0295769
136,219;-0,0294429
136,22;-0,0292949
136,221;-0,0291285
136,222;-0,0290111
136,223;-0,028885
136,224;-0,0287642
136,225;-0,0285848
136,226;-0,0285446
136,227;-0,0284761
136,228;-0,0284134
136,229;-0,0283344
136,23;-0,0282661
136,231;-0,028218
136,232;-0,0281961
136,233;-0,0282008
136,234;-0,0282311
136,235;-0,0282844
136,236;-0,0283553
136,237;-0,0284403
136,238;-0,0285371
136,239;-0,0286413
136,24;-0,0287494
136,241;-0,0288591
136,242;-0,0289687
136,243;-0,029077
136,244;-0,0291833
136,245;-0,0292869
136,246;-0,0293876
136,247;-0,0294874
136,248;-0,0295819
136,249;-0,02967
136,25;-0,0297549
136,251;-0,0298379
136,252;-0,0299194
136,253;-0,0299999
136,254;-0,0300773
136,255;-0,0301505
136,256;-0,0302243
136,257;-0,0302993
136,258;-0,0303752
136,259;-0,0304524
136,26;-0,0305309
136,261;-0,0306113
136,262;-0,0306933
136,263;-0,0307768
136,264;-0,030862
136,265;-0,0309443
136,266;-0,0310268
136,267;-0,0311085
136,268;-0,0311896
136,269;-0,0312704
136,27;-0,031351
136,271;-0,0314313
136,272;-0,0315111
136,273;-0,0315899
136,274;-0,0316676
136,275;-0,0317438
136,276;-0,031818
136,277;-0,0318896
136,278;-0,031958
136,279;-0,0320226
136,28;-0,0320827
136,281;-0,0321376
136,282;-0,0321865
136,283;-0,0322286
136,284;-0,0322633
136,285;-0,0322899
136,286;-0,0323079
136,287;-0,0323443
136,288;-0,0323669
136,289;-0,032378
136,29;-0,0324083
136,291;-0,0324229
136,292;-0,0324244
136,293;-0,0324411
136,294;-0,0324426
136,295;-0,0324314
136,296;-0,0324653
136,297;-0,0324783
136,298;-0,0324766
136,299;-0,0324609
136,3;-0,0324315
136,301;-0,032452
136,302;-0,0324519
136,303;-0,0324356
136,304;-0,0324054
136,305;-0,0323634
136,306;-0,0323419
136,307;-0,0323069
136,308;-0,032262
136,309;-0,0322133
136,31;-0,0321749
136,311;-0,0321301
136,312;-0,0320813
136,313;-0,032013
136,314;-0,0320505
136,315;-0,0320529
136,316;-0,0320334
136,317;-0,0319944
136,318;-0,0319398
136,319;-0,0318764
136,32;-0,0318106
136,321;-0,0317417
136,322;-0,0316732
136,323;-0,0316101
136,324;-0,0315557
136,325;-0,0315114
136,326;-0,0314777
136,327;-0,0314544
136,328;-0,0314412
136,329;-0,0314372
136,33;-0,0314389
136,331;-0,0314459
136,332;-0,0314569
136,333;-0,0314704
136,334;-0,0314852
136,335;-0,0315002
136,336;-0,0315141
136,337;-0,0315263
136,338;-0,0315363
136,339;-0,0315441
136,34;-0,0315499
136,341;-0,0315543
136,342;-0,0315583
136,343;-0,0315628
136,344;-0,031569
136,345;-0,0315781
136,346;-0,0315912
136,347;-0,0316091
136,348;-0,0316327
136,349;-0,0316622
136,35;-0,0316981
136,351;-0,03174
136,352;-0,0317877
136,353;-0,0318405
136,354;-0,0318977
136,355;-0,0319585
136,356;-0,0320219
136,357;-0,0320868
136,358;-0,0321521
136,359;-0,0322167
136,36;-0,0322799
136,361;-0,0323405
136,362;-0,0323978
136,363;-0,032451
136,364;-0,0324993
136,365;-0,0325424
136,366;-0,0325797
136,367;-0,0326109
136,368;-0,032636
136,369;-0,0326549
136,37;-0,0326679
136,371;-0,032675
136,372;-0,0326768
136,373;-0,0326738
136,374;-0,0326666
136,375;-0,032656
136,376;-0,032643
136,377;-0,0326282
136,378;-0,0326125
136,379;-0,0325969
136,38;-0,0325819
136,381;-0,0325684
136,382;-0,0325571
136,383;-0,0325484
136,384;-0,0325427
136,385;-0,0325402
136,386;-0,0325411
136,387;-0,0325453
136,388;-0,0325527
136,389;-0,032563
136,39;-0,0325759
136,391;-0,032591
136,392;-0,0326078
136,393;-0,0326259
136,394;-0,0326447
136,395;-0,0326637
136,396;-0,0326825
136,397;-0,0327007
136,398;-0,032718
136,399;-0,0327343
136,4;-0,0327492
136,401;-0,0327629
136,402;-0,0327751
136,403;-0,0327863
136,404;-0,0327966
136,405;-0,0328062
136,406;-0,0328151
136,407;-0,0328236
136,408;-0,0328318
136,409;-0,0328398
136,41;-0,0328477
136,411;-0,0328557
136,412;-0,0328637
136,413;-0,0327886
136,414;-0,0327622
136,415;-0,0327823
136,416;-0,0327577
136,417;-0,0327201
136,418;-0,0326877
136,419;-0,0326715
136,42;-0,0326745
136,421;-0,0326928
136,422;-0,0327192
136,423;-0,0327458
136,424;-0,032766
136,425;-0,0327761
136,426;-0,0327752
136,427;-0,0327649
136,428;-0,0327482
136,429;-0,0327291
136,43;-0,0327109
136,431;-0,0326964
136,432;-0,0326872
136,433;-0,0326839
136,434;-0,0326863
136,435;-0,0326935
136,436;-0,0327041
136,437;-0,0326055
136,438;-0,0325552
136,439;-0,0325398
136,44;-0,0325454
136,441;-0,032562
136,442;-0,0325841
136,443;-0,0326064
136,444;-0,0326258
136,445;-0,0326415
136,446;-0,0326542
136,447;-0,0326654
136,448;-0,0326765
136,449;-0,0326882
136,45;-0,0327003
136,451;-0,0327125
136,452;-0,0327239
136,453;-0,0327339
136,454;-0,0327419
136,455;-0,0327479
136,456;-0,0327519
136,457;-0,0327544
136,458;-0,0327558
136,459;-0,0327565
136,46;-0,0327567
136,461;-0,0327571
136,462;-0,0327581
136,463;-0,0327595
136,464;-0,0327613
136,465;-0,0327634
136,466;-0,0327658
136,467;-0,0327683
136,468;-0,032771
136,469;-0,0327738
136,47;-0,0327766
136,471;-0,0327794
136,472;-0,0327821
136,473;-0,0327847
136,474;-0,032787
136,475;-0,032789
136,476;-0,0327908
136,477;-0,0327922
136,478;-0,0327935
136,479;-0,0327945
136,48;-0,0327954
136,481;-0,0327962
136,482;-0,0327969
136,483;-0,0327975
136,484;-0,032798
136,485;-0,0327983
136,486;-0,0327986
136,487;-0,0327987
136,488;-0,0327986
136,489;-0,0327984
136,49;-0,032798
136,491;-0,0327975
136,492;-0,0327968
136,493;-0,0327959
136,494;-0,0327949
136,495;-0,0327938
136,496;-0,0327925
136,497;-0,0327911
136,498;-0,0327895
136,499;-0,0327878
136,5;-0,0327859
136,501;-0,0327839
136,502;-0,0327818
136,503;-0,0327795
136,504;-0,0327771
136,505;-0,0327745
136,506;-0,0327717
136,507;-0,0327688
136,508;-0,0327658
136,509;-0,0327626
136,51;-0,0327593
136,511;-0,0327558
136,512;-0,0327522
136,513;-0,0327789
136,514;-0,0326647
136,515;-0,0326356
136,516;-0,0325959
136,517;-0,0325676
136,518;-0,0325592
136,519;-0,0325709
136,52;-0,0325957
136,521;-0,032624
136,522;-0,0326473
136,523;-0,0326605
136,524;-0,0326615
136,525;-0,0326511
136,526;-0,0326324
136,527;-0,0326093
136,528;-0,0325858
136,529;-0,0325649
136,53;-0,0325485
136,531;-0,032537
136,532;-0,03253
136,533;-0,0325259
136,534;-0,0325232
136,535;-0,0325205
136,536;-0,0325167
136,537;-0,0325112
136,538;-0,0325038
136,539;-0,032495
136,54;-0,032485
136,541;-0,0324746
136,542;-0,0324642
136,543;-0,0324542
136,544;-0,0324447
136,545;-0,0324357
136,546;-0,0324271
136,547;-0,0324187
136,548;-0,0324102
136,549;-0,0324015
136,55;-0,0323925
136,551;-0,032383
136,552;-0,0323731
136,553;-0,0323629
136,554;-0,0323524
136,555;-0,0323417
136,556;-0,0323308
136,557;-0,0323199
136,558;-0,0323089
136,559;-0,0322978
136,56;-0,0322866
136,561;-0,0322753
136,562;-0,0322638
136,563;-0,0322521
136,564;-0,0322403
136,565;-0,0322282
136,566;-0,032216
136,567;-0,0322035
136,568;-0,0321909
136,569;-0,0321782
136,57;-0,0321653
136,571;-0,0321522
136,572;-0,0321391
136,573;-0,0321257
136,574;-0,0321122
136,575;-0,0320986
136,576;-0,0320848
136,577;-0,0320708
136,578;-0,0320567
136,579;-0,0320424
136,58;-0,0320279
136,581;-0,0320133
136,582;-0,0319985
136,583;-0,0319835
136,584;-0,0319684
136,585;-0,0319532
136,586;-0,0319378
136,587;-0,0319222
136,588;-0,0319064
136,589;-0,0318905
136,59;-0,0318745
136,591;-0,0318582
136,592;-0,0318419
136,593;-0,0318253
136,594;-0,0318086
136,595;-0,0317917
136,596;-0,0317747
136,597;-0,0317575
136,598;-0,0317402
136,599;-0,0317227
136,6;-0,031705
136,601;-0,0316872
136,602;-0,0316692
136,603;-0,031651
136,604;-0,0316327
136,605;-0,0316143
136,606;-0,0315956
136,607;-0,0315769
136,608;-0,0315579
136,609;-0,0315388
136,61;-0,0315195
136,611;-0,0315001
136,612;-0,0314805
136,613;-0,0314851
136,614;-0,0314216
136,615;-0,0314069
136,616;-0,0314065
136,617;-0,0314181
136,618;-0,0314251
136,619;-0,0314205
136,62;-0,0314043
136,621;-0,0313803
136,622;-0,0313531
136,623;-0,0313268
136,624;-0,0313037
136,625;-0,0312841
136,626;-0,0312672
136,627;-0,0312511
136,628;-0,031234
136,629;-0,0312142
136,63;-0,031191
136,631;-0,0311645
136,632;-0,0311354
136,633;-0,0311048
136,634;-0,031074
136,635;-0,0310437
136,636;-0,0310147
136,637;-0,0309872
136,638;-0,0309611
136,639;-0,030936
136,64;-0,0309116
136,641;-0,0308874
136,642;-0,030863
136,643;-0,0308383
136,644;-0,0308131
136,645;-0,0307876
136,646;-0,0307616
136,647;-0,0307355
136,648;-0,0307092
136,649;-0,0306829
136,65;-0,0306566
136,651;-0,0306303
136,652;-0,0306039
136,653;-0,0305774
136,654;-0,0305507
136,655;-0,0305237
136,656;-0,0304966
136,657;-0,0304691
136,658;-0,0304414
136,659;-0,0304134
136,66;-0,0303852
136,661;-0,0303569
136,662;-0,0303283
136,663;-0,0302996
136,664;-0,0302708
136,665;-0,0302418
136,666;-0,0302127
136,667;-0,0301834
136,668;-0,0301539
136,669;-0,0301243
136,67;-0,0300944
136,671;-0,0300645
136,672;-0,0300343
136,673;-0,030004
136,674;-0,0299735
136,675;-0,0299428
136,676;-0,029912
136,677;-0,029881
136,678;-0,0298499
136,679;-0,0298186
136,68;-0,0297871
136,681;-0,0297555
136,682;-0,0297237
136,683;-0,0296917
136,684;-0,0296595
136,685;-0,0296272
136,686;-0,0295947
136,687;-0,0295621
136,688;-0,0295292
136,689;-0,0294962
136,69;-0,0294631
136,691;-0,0294297
136,692;-0,0293962
136,693;-0,0293625
136,694;-0,0293287
136,695;-0,0292947
136,696;-0,0292605
136,697;-0,0292261
136,698;-0,0291916
136,699;-0,0291569
136,7;-0,029122
136,701;-0,029087
136,702;-0,0290518
136,703;-0,0290164
136,704;-0,0289809
136,705;-0,0289452
136,706;-0,0289093
136,707;-0,0288732
136,708;-0,028837
136,709;-0,0288006
136,71;-0,028764
136,711;-0,0287272
136,712;-0,0286903
136,713;-0,0286089
136,714;-0,0285677
136,715;-0,0285562
136,716;-0,0285748
136,717;-0,0286146
136,718;-0,0286424
136,719;-0,028644
136,72;-0,0286133
136,721;-0,0285568
136,722;-0,0284892
136,723;-0,0284261
136,724;-0,0283762
136,725;-0,0283443
136,726;-0,0283303
136,727;-0,0283264
136,728;-0,0283227
136,729;-0,0283114
136,73;-0,0282894
136,731;-0,0282542
136,732;-0,0282059
136,733;-0,0281473
136,734;-0,0280832
136,735;-0,0280185
136,736;-0,0279564
136,737;-0,0278983
136,738;-0,0278442
136,739;-0,0277934
136,74;-0,0277452
136,741;-0,0276988
136,742;-0,0276536
136,743;-0,0276088
136,744;-0,0275641
136,745;-0,0275195
136,746;-0,0274748
136,747;-0,0274305
136,748;-0,0273863
136,749;-0,0273419
136,75;-0,027297
136,751;-0,0272515
136,752;-0,0272054
136,753;-0,0271588
136,754;-0,0271117
136,755;-0,0270644
136,756;-0,0270167
136,757;-0,0269686
136,758;-0,0269202
136,759;-0,0268714
136,76;-0,0268223
136,761;-0,026773
136,762;-0,0267234
136,763;-0,0266735
136,764;-0,0266233
136,765;-0,0265729
136,766;-0,0265223
136,767;-0,0264715
136,768;-0,0264205
136,769;-0,0263694
136,77;-0,0263182
136,771;-0,0262669
136,772;-0,0262153
136,773;-0,0261637
136,774;-0,0261121
136,775;-0,0260604
136,776;-0,0260087
136,777;-0,0259569
136,778;-0,0259049
136,779;-0,0258528
136,78;-0,0258005
136,781;-0,0257482
136,782;-0,0256958
136,783;-0,0256435
136,784;-0,025591
136,785;-0,0255384
136,786;-0,0254856
136,787;-0,0254327
136,788;-0,0253796
136,789;-0,0253264
136,79;-0,0252729
136,791;-0,0252188
136,792;-0,025164
136,793;-0,0251088
136,794;-0,0250533
136,795;-0,0249974
136,796;-0,024941
136,797;-0,0248843
136,798;-0,0248273
136,799;-0,02477
136,8;-0,0247123
136,801;-0,0246544
136,802;-0,0245964
136,803;-0,0245382
136,804;-0,0244798
136,805;-0,0244213
136,806;-0,0243626
136,807;-0,0243038
136,808;-0,0242448
136,809;-0,0241857
136,81;-0,0241264
136,811;-0,024067
136,812;-0,0240074
136,813;-0,0238594
136,814;-0,0237262
136,815;-0,0236499
136,816;-0,0236453
136,817;-0,0236623
136,818;-0,0236464
136,819;-0,0235902
136,82;-0,023509
136,821;-0,0234144
136,822;-0,0233002
136,823;-0,0231974
136,824;-0,0231093
136,825;-0,0230373
136,826;-0,0229756
136,827;-0,0229234
136,828;-0,0228808
136,829;-0,0228454
136,83;-0,0228141
136,831;-0,0227848
136,832;-0,0227561
136,833;-0,0227273
136,834;-0,0226982
136,835;-0,0226686
136,836;-0,0226383
136,837;-0,022607
136,838;-0,022577
136,839;-0,022546
136,84;-0,0225121
136,841;-0,0224743
136,842;-0,0224318
136,843;-0,0223845
136,844;-0,0223322
136,845;-0,0222753
136,846;-0,0222141
136,847;-0,0221489
136,848;-0,0220801
136,849;-0,022008
136,85;-0,0219328
136,851;-0,0218548
136,852;-0,0217765
136,853;-0,0217023
136,854;-0,0216284
136,855;-0,021554
136,856;-0,0214788
136,857;-0,0214039
136,858;-0,0213195
136,859;-0,0212279
136,86;-0,0211344
136,861;-0,0210436
136,862;-0,0209552
136,863;-0,0208682
136,864;-0,020782
136,865;-0,0206961
136,866;-0,0206102
136,867;-0,0205245
136,868;-0,0204391
136,869;-0,0203542
136,87;-0,0202704
136,871;-0,020188
136,872;-0,0201075
136,873;-0,0200294
136,874;-0,019954
136,875;-0,0198818
136,876;-0,0198134
136,877;-0,019749
136,878;-0,0196921
136,879;-0,0196454
136,88;-0,0196069
